319,Sharpedo,3,1.8,88.8,"Rough Skin, Speed Boost ",Brutal Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/318.png
320,Wailmer,3,2,130,"Water Veil, Oblivious, Pressure ",Ball Whale Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/319.png
321,Wailord,3,14.5,398,"Water Veil, Oblivious, Pressure ",Float Whale Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/320.png
322,Numel,3,0.7,24,"Oblivious, Simple, Own Tempo ",Numb Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/321.png
323,Camerupt,3,1.9,220,"Magma Armor, Solid Rock, Anger Point ",Eruption Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/322.png
324,Torkoal,3,0.5,80.4,"White Smoke, Drought, Shell Armor ",Coal Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/323.png
325,Spoink,3,0.7,30.6,"Thick Fat, Own Tempo, Gluttony ",Bounce Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/324.png
326,Grumpig,3,0.9,71.5,"Thick Fat, Own Tempo, Gluttony ",Manipulate Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/325.png
327,Spinda,3,1.1,5,"Own Tempo, Tangled Feet, Contrary ",Spot Panda Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/326.png
328,Trapinch,3,0.7,15,"Hyper Cutter, Arena Trap, Sheer Force ",Ant Pit Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/327.png
329,Vibrava,3,1.1,15.3,Levitate ,Vibration Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/328.png
330,Flygon,3,2,82,Levitate ,Mystic Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/329.png
331,Cacnea,3,0.4,51.3,"Sand Veil, Water Absorb ",Cactus Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/330.png
332,Cacturne,3,1.3,77.4,"Sand Veil, Water Absorb ",Scarecrow Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/331.png
333,Swablu,3,0.4,1.2,"Natural Cure, Cloud Nine ",Cotton Bird Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/332.png
334,Altaria,3,1.1,20.6,"Natural Cure, Cloud Nine ",Humming Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/333.png
335,Zangoose,3,1.3,40.3,"Immunity, Toxic Boost ",Cat Ferret Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/334.png
336,Seviper,3,2.7,52.5,"Shed Skin, Infiltrator ",Fang Snake Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/335.png
337,Lunatone,3,1,168,Levitate ,Meteorite Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/336.png
338,Solrock,3,1.2,154,Levitate ,Meteorite Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/337.png
339,Barboach,3,0.4,1.9,"Oblivious, Anticipation, Hydration ",Whiskers Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/338.png
340,Whiscash,3,0.9,23.6,"Oblivious, Anticipation, Hydration ",Whiskers Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/339.png
341,Corphish,3,0.6,11.5,"Hyper Cutter, Shell Armor, Adaptability ",Ruffian Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/340.png
342,Crawdaunt,3,1.1,32.8,"Hyper Cutter, Shell Armor, Adaptability ",Rogue Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/341.png
343,Baltoy,3,0.5,21.5,Levitate ,Clay Doll Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/342.png
344,Claydol,3,1.5,108,Levitate ,Clay Doll Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/343.png
345,Lileep,3,1,23.8,"Suction Cups, Storm Drain ",Sea Lily Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/344.png
346,Cradily,3,1.5,60.4,"Suction Cups, Storm Drain ",Barnacle Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/345.png
347,Anorith,3,0.7,12.5,"Battle Armor, Swift Swim ",Old Shrimp Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/346.png
348,Armaldo,3,1.5,68.2,"Battle Armor, Swift Swim ",Plate Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/347.png
349,Feebas,3,0.6,7.4,"Swift Swim, Oblivious, Adaptability ",Fish Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/348.png
350,Milotic,3,6.2,162,"Marvel Scale, Competitive, Cute Charm ",Tender Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/349.png
351,Castform,3,0.3,0.8,Forecast ,Weather Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/350.png
352,Kecleon,3,1,22,"Color Change, Protean ",Color Swap Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/351.png
353,Shuppet,3,0.6,2.3,"Insomnia, Frisk, Cursed Body ",Puppet Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/352.png
354,Banette,3,1.1,12.5,"Insomnia, Frisk, Cursed Body ",Marionette Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/353.png
355,Duskull,3,0.8,15,"Levitate, Frisk ",Requiem Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/354.png
356,Dusclops,3,1.6,30.6,"Pressure, Frisk ",Beckon Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/355.png
357,Tropius,3,2,100,"Chlorophyll, Solar Power, Harvest ",Fruit Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/356.png
358,Chimecho,3,0.6,1,Levitate ,Wind Chime Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/357.png
359,Absol,3,1.2,47,"Pressure, Super Luck, Justified ",Disaster Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/358.png
360,Wynaut,3,0.6,14,"Shadow Tag, Telepathy ",Bright Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/359.png
361,Snorunt,3,0.7,16.8,"Inner Focus, Ice Body, Moody ",Snow Hat Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/360.png
362,Glalie,3,1.5,256.5,"Inner Focus, Ice Body, Moody ",Face Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/361.png
363,Spheal,3,0.8,39.5,"Thick Fat, Ice Body, Oblivious ",Clap Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/362.png
364,Sealeo,3,1.1,87.6,"Thick Fat, Ice Body, Oblivious ",Ball Roll Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/363.png
365,Walrein,3,1.4,150.6,"Thick Fat, Ice Body, Oblivious ",Ice Break Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/364.png
366,Clamperl,3,0.4,52.5,"Shell Armor, Rattled ",Bivalve Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/365.png
367,Huntail,3,1.7,27,"Swift Swim, Water Veil ",Deep Sea Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/366.png
368,Gorebyss,3,1.8,22.6,"Swift Swim, Hydration ",South Sea Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/367.png
369,Relicanth,3,1,23.4,"Swift Swim, Rock Head, Sturdy ",Longevity Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/368.png
370,Luvdisc,3,0.6,8.7,"Swift Swim, Hydration ",Rendezvous Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/369.png
371,Bagon,3,0.6,42.1,"Rock Head, Sheer Force ",Rock Head Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/370.png
372,Shelgon,3,1.1,110.5,"Rock Head, Overcoat ",Endurance Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/371.png
373,Salamence,3,1.5,102.6,"Intimidate, Moxie ",Dragon Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/372.png
374,Beldum,3,0.6,95.2,"Clear Body, Light Metal ",Iron Ball Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/373.png
375,Metang,3,1.2,202.5,"Clear Body, Light Metal ",Iron Claw Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/374.png
376,Metagross,3,1.6,550,"Clear Body, Light Metal ",Iron Leg Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/375.png
377,Regirock,3,1.7,230,"Clear Body, Sturdy ",Rock Peak Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/376.png
378,Regice,3,1.8,175,"Clear Body, Ice Body ",Iceberg Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/377.png
379,Registeel,3,1.9,205,"Clear Body, Light Metal ",Iron Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/378.png
380,Latias,3,1.4,40,Levitate ,Eon Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/379.png
381,Latios,3,2,60,Levitate ,Eon Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/380.png
382,Kyogre,3,4.5,352,Drizzle ,Sea Basin Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/381.png
383,Groudon,3,3.5,950,Drought ,Continent Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/382.png
384,Rayquaza,3,7,206.5,Air Lock ,Sky High Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/383.png
385,Jirachi,3,0.3,1.1,Serene Grace ,Wish Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/384.png
386,Deoxys,3,1.7,60.8,Pressure ,DNA Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/385.png
387,Turtwig,4,0.4,10.2,"Overgrow, Shell Armor ",Tiny Leaf Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/386.png
388,Grotle,4,1.1,97,"Overgrow, Shell Armor ",Grove Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/387.png
389,Torterra,4,2.2,310,"Overgrow, Shell Armor ",Continent Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/388.png
390,Chimchar,4,0.5,6.2,"Blaze, Iron Fist ",Chimp Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/389.png
391,Monferno,4,0.9,22,"Blaze, Iron Fist ",Playful Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/390.png
392,Infernape,4,1.2,55,"Blaze, Iron Fist ",Flame Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/391.png
393,Piplup,4,0.4,5.2,"Torrent, Defiant ",Penguin Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/392.png
394,Prinplup,4,0.8,23,"Torrent, Defiant ",Penguin Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/393.png
395,Empoleon,4,1.7,84.5,"Torrent, Defiant ",Emperor Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/394.png
396,Starly,4,0.3,2,"Keen Eye, Reckless ",Starling Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/395.png
397,Staravia,4,0.6,15.5,"Intimidate, Reckless ",Starling Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/396.png
398,Staraptor,4,1.2,24.9,"Intimidate, Reckless ",Predator Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/397.png
399,Bidoof,4,0.5,20,"Simple, Unaware, Moody ",Plump Mouse Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/398.png
400,Bibarel,4,1,31.5,"Simple, Unaware, Moody ",Beaver Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/399.png
401,Kricketot,4,0.3,2.2,"Shed Skin, Run Away ",Cricket Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/400.png
402,Kricketune,4,1,25.5,"Swarm, Technician ",Cricket Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/401.png
403,Shinx,4,0.5,9.5,"Rivalry, Intimidate, Guts ",Flash Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/402.png
404,Luxio,4,0.9,30.5,"Rivalry, Intimidate, Guts ",Spark Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/403.png
405,Luxray,4,1.4,42,"Rivalry, Intimidate, Guts ",Gleam Eyes Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/404.png
406,Budew,4,0.2,1.2,"Natural Cure, Poison Point, Leaf Guard ",Bud Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/405.png
407,Roserade,4,0.9,14.5,"Natural Cure, Poison Point, Technician ",Bouquet Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/406.png
408,Cranidos,4,0.9,31.5,"Mold Breaker, Sheer Force ",Head Butt Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/407.png
409,Rampardos,4,1.6,102.5,"Mold Breaker, Sheer Force ",Head Butt Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/408.png
410,Shieldon,4,0.5,57,"Sturdy, Soundproof ",Shield Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/409.png
411,Bastiodon,4,1.3,149.5,"Sturdy, Soundproof ",Shield Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/410.png
412,Burmy,4,0.2,3.4,"Shed Skin, Overcoat ",Bagworm Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/411.png
413,Wormadam,4,0.5,6.5,"Anticipation, Overcoat ",Bagworm Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/412.png
414,Mothim,4,0.9,23.3,"Swarm, Tinted Lens ",Moth Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/413.png
415,Combee,4,0.3,5.5,"Honey Gather, Hustle ",Tiny Bee Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/414.png
416,Vespiquen,4,1.2,38.5,"Pressure, Unnerve ",Beehive Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/415.png
417,Pachirisu,4,0.4,3.9,"Run Away, Pickup, Volt Absorb ",EleSquirrel Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/416.png
418,Buizel,4,0.7,29.5,"Swift Swim, Water Veil ",Sea Weasel Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/417.png
419,Floatzel,4,1.1,33.5,"Swift Swim, Water Veil ",Sea Weasel Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/418.png
420,Cherubi,4,0.4,3.3,Chlorophyll ,Cherry Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/419.png
421,Cherrim,4,0.5,9.3,Flower Gift ,Blossom Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/420.png
422,Shellos,4,0.3,6.3,"Sticky Hold, Storm Drain, Sand Force ",Sea Slug Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/421.png
423,Gastrodon,4,0.9,29.9,"Sticky Hold, Storm Drain, Sand Force ",Sea Slug Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/422.png
424,Ambipom,4,1.2,20.3,"Technician, Pickup, Skill Link ",Long Tail Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/423.png
425,Drifloon,4,0.4,1.2,"Aftermath, Unburden, Flare Boost ",Balloon Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/424.png
426,Drifblim,4,1.2,15,"Aftermath, Unburden, Flare Boost ",Blimp Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/425.png
427,Buneary,4,0.4,5.5,"Run Away, Klutz, Limber ",Rabbit Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/426.png
428,Lopunny,4,1.2,33.3,"Cute Charm, Klutz, Limber ",Rabbit Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/427.png
429,Mismagius,4,0.9,4.4,Levitate ,Magical Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/428.png
430,Honchkrow,4,0.9,27.3,"Insomnia, Super Luck, Moxie ",Big Boss Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/429.png
431,Glameow,4,0.5,3.9,"Limber, Own Tempo, Keen Eye ",Catty Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/430.png
432,Purugly,4,1,43.8,"Thick Fat, Own Tempo, Defiant ",Tiger Cat Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/431.png
433,Chingling,4,0.2,0.6,Levitate ,Bell Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/432.png
434,Stunky,4,0.4,19.2,"Stench, Aftermath, Keen Eye ",Skunk Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/433.png
435,Skuntank,4,1,38,"Stench, Aftermath, Keen Eye ",Skunk Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/434.png
436,Bronzor,4,0.5,60.5,"Levitate, Heatproof, Heavy Metal ",Bronze Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/435.png
437,Bronzong,4,1.3,187,"Levitate, Heatproof, Heavy Metal ",Bronze Bell Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/436.png
438,Bonsly,4,0.5,15,"Sturdy, Rock Head, Rattled ",Bonsai Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/437.png
439,Mime Jr.,4,0.6,13,"Soundproof, Filter, Technician ",Mime Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/438.png
440,Happiny,4,0.6,24.4,"Natural Cure, Serene Grace, Friend Guard ",Playhouse Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/439.png
441,Chatot,4,0.5,1.9,"Keen Eye, Tangled Feet, Big Pecks ",Music Note Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/440.png
442,Spiritomb,4,1,108,"Pressure, Infiltrator ",Forbidden Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/441.png
443,Gible,4,0.7,20.5,"Sand Veil, Rough Skin ",Land Shark Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/442.png
444,Gabite,4,1.4,56,"Sand Veil, Rough Skin ",Cave Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/443.png
445,Garchomp,4,1.9,95,"Sand Veil, Rough Skin ",Mach Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/444.png
446,Munchlax,4,0.6,105,"Pickup, Thick Fat, Gluttony ",Big Eater Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/445.png
447,Riolu,4,0.7,20.2,"Steadfast, Inner Focus, Prankster ",Emanation Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/446.png
448,Lucario,4,1.2,54,"Steadfast, Inner Focus, Justified ",Aura Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/447.png
449,Hippopotas,4,0.8,49.5,"Sand Stream, Sand Force ",Hippo Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/448.png
450,Hippowdon,4,2,300,"Sand Stream, Sand Force ",Heavyweight Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/449.png
451,Skorupi,4,0.8,12,"Battle Armor, Sniper, Keen Eye ",Scorpion Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/450.png
452,Drapion,4,1.3,61.5,"Battle Armor, Sniper, Keen Eye ",Ogre Scorp Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/451.png
453,Croagunk,4,0.7,23,"Anticipation, Dry Skin, Poison Touch ",Toxic Mouth Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/452.png
454,Toxicroak,4,1.3,44.4,"Anticipation, Dry Skin, Poison Touch ",Toxic Mouth Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/453.png
455,Carnivine,4,1.4,27,Levitate ,Bug Catcher Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/454.png
456,Finneon,4,0.4,7,"Swift Swim, Storm Drain, Water Veil ",Wing Fish Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/455.png
457,Lumineon,4,1.2,24,"Swift Swim, Storm Drain, Water Veil ",Neon Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/456.png
458,Mantyke,4,1,65,"Swift Swim, Water Absorb, Water Veil ",Kite Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/457.png
459,Snover,4,1,50.5,"Snow Warning, Soundproof ",Frosted Tree Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/458.png
460,Abomasnow,4,2.2,135.5,"Snow Warning, Soundproof ",Frosted Tree Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/459.png
461,Weavile,4,1.1,34,"Pressure, Pickpocket ",Sharp Claw Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/460.png
462,Magnezone,4,1.2,180,"Magnet Pull, Sturdy, Analytic ",Magnet Area Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/461.png
463,Lickilicky,4,1.7,140,"Own Tempo, Oblivious, Cloud Nine ",Licking Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/462.png
464,Rhyperior,4,2.4,282.8,"Lightningrod, Solid Rock, Reckless ",Drill Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/463.png
465,Tangrowth,4,2,128.6,"Chlorophyll, Leaf Guard, Regenerator ",Vine Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/464.png
466,Electivire,4,1.8,138.6,"Motor Drive, Vital Spirit ",Thunderbolt Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/465.png
467,Magmortar,4,1.6,68,"Flame Body, Vital Spirit ",Blast Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/466.png
468,Togekiss,4,1.5,38,"Hustle, Serene Grace, Super Luck ",Jubilee Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/467.png
469,Yanmega,4,1.9,51.5,"Speed Boost, Tinted Lens, Frisk ",Ogre Darner Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/468.png
470,Leafeon,4,1,25.5,"Leaf Guard, Chlorophyll ",Verdant Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/469.png
471,Glaceon,4,0.8,25.9,"Snow Cloak, Ice Body ",Fresh Snow Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/470.png
472,Gliscor,4,2,42.5,"Hyper Cutter, Sand Veil, Poison Heal ",Fang Scorp Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/471.png
473,Mamoswine,4,2.5,291,"Oblivious, Snow Cloak, Thick Fat ",Twin Tusk Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/472.png
474,Porygon-Z,4,0.9,34,"Adaptability, Download, Analytic ",Virtual Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/473.png
475,Gallade,4,1.6,52,"Steadfast, Justified ",Blade Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/474.png
476,Probopass,4,1.4,340,"Sturdy, Magnet Pull, Sand Force ",Compass Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/475.png
477,Dusknoir,4,2.2,106.6,"Pressure, Frisk ",Gripper Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/476.png
478,Froslass,4,1.3,26.6,"Snow Cloak, Cursed Body ",Snow Land Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/477.png
479,Rotom,4,0.3,0.3,Levitate ,Plasma Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/478.png
480,Uxie,4,0.3,0.3,Levitate ,Knowledge Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/479.png
481,Mesprit,4,0.3,0.3,Levitate ,Emotion Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/480.png
482,Azelf,4,0.3,0.3,Levitate ,Willpower Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/481.png
